0,-9.59484,-9.59446,-9.59452,-9.63501
1,-9.552,-9.5494,-9.54946,-9.63501
2,-9.49963,-9.49934,-9.4994,-9.59446
3,-9.44673,-9.44372,-9.44377,-9.5494
4,-9.38205,-9.38191,-9.38196,-9.49934
5,-9.31672,-9.31324,-9.31329,-9.44372
6,-9.24448,-9.23694,-9.23698,-9.38191
7,-9.15616,-9.15216,-9.1522,-9.31324
8,-9.06695,-9.05796,-9.05799,-9.23694
9,-8.95788,-8.95329,-8.95333,-9.15216
10,-8.8477,-8.837,-8.83702,-9.05796
11,-8.713,-8.70778,-8.7078,-8.95329
12,-8.57693,-8.56421,-8.56422,-8.837
13,-8.41057,-8.40468,-8.40468,-8.70778
14,-8.24253,-8.22743,-8.22742,-8.56421
15,-8.03708,-8.03062,-8.03048,-8.40456
16,-7.85125,-7.84493,-7.81166,-8.00358
17,-7.64783,-7.63675,-7.61201,-7.63857
18,-7.42515,-7.44259,-7.41524,-7.44941
19,-7.29246,-7.30251,-7.29669,-7.31072
20,-9.55645,-9.54947,-28.5472,-9.59452
21,-9.50278,-9.4994,-28.4993,-9.59452
22,-9.45155,-9.44378,-28.4437,-9.54946
23,-9.39125,-9.38197,-28.3819,-9.4994
24,-9.32442,-9.3133,-28.3132,-9.44377
25,-9.25347,-9.23699,-28.2369,-9.38196
26,-9.17356,-9.15221,-28.1522,-9.31329
27,-9.08487,-9.058,-28.058,-9.23698
28,-8.97667,-8.95333,-27.9533,-9.1522
29,-8.87266,-8.83703,-27.837,-9.05799
30,-8.75598,-8.70781,-27.7078,-8.95333
31,-8.61678,-8.56423,-27.5642,-8.83702
32,-8.48026,-8.40469,-27.4047,-8.7078
33,-8.3091,-8.22743,-27.2274,-8.56422
34,-8.13926,-8.03048,-27.0305,-8.40468
35,-7.94329,-7.81164,-26.8116,-8.22742
36,-7.75624,-7.56848,-26.5685,-8.03047
37,-7.51583,-7.29831,-26.2983,-7.81163
38,-7.26486,-6.99812,-6.99812,-7.56848
39,-7.11456,-6.99812,-6.66458,-7.29831
40,-9.50604,-18.2695,-9.49868,-13.3137
41,-9.44829,-22.5103,-9.44372,-21.204
42,-9.39031,-25.5365,-9.38191,-19.331
43,-9.32148,-25.1499,-9.31324,-25.0287
44,-9.2499,-27.5887,-9.23694,-24.4008
45,-9.15758,-25.0207,-9.15216,-26.6833
46,-9.06043,-25.7943,-9.05796,-26.2691
47,-8.96735,-27.3218,-8.9533,-27.2807
48,-8.84628,-27.6432,-8.837,-27.2686
49,-8.71234,-27.3145,-8.70778,-27.5841
50,-8.57708,-26.883,-8.56421,-27.5724
51,-8.42356,-26.7417,-8.40468,-27.3015
52,-8.25148,-27.0591,-8.22742,-27.3531
53,-8.03698,-26.907,-8.03047,-27.1417
54,-7.84565,-26.8111,-7.81163,-27.2272
55,-7.57774,-26.5683,-7.56848,-27.0304
56,-7.31608,-26.2981,-7.29831,-26.8113
57,-7.02396,-6.99812,-6.99812,-26.5679
58,-6.99065,-6.66458,-6.66458,-26.2983
59,-6.8518,-6.66458,-6.29397,-6.99812
60,-10.5926,-9.4436,-9.44786,-9.44847
61,-10.4899,-9.38191,-9.40325,-9.4411
62,-10.4999,-9.31324,-9.37888,-9.42488
63,-10.5068,-9.23694,-9.35528,-9.37318
64,-10.3832,-9.15216,-9.30553,-9.3123
65,-10.3176,-9.05796,-9.23592,-9.23679
66,-10.2156,-8.9533,-9.15206,-9.15216
67,-10.5169,-8.837,-9.05796,-9.05796
68,-10.5352,-8.70778,-8.9533,-8.9533
