0,-9.93937,-9.9391,-9.93915,-9.94519
1,-9.93296,-9.93234,-9.9324,-9.94519
2,-9.92512,-9.92483,-9.92489,-9.9391
3,-9.9172,-9.91648,-9.91654,-9.93234
4,-9.90753,-9.90721,-9.90727,-9.92483
5,-9.89775,-9.8969,-9.89696,-9.91648
6,-9.8858,-9.88545,-9.8855,-9.90721
7,-9.87372,-9.87273,-9.87278,-9.8969
8,-9.85896,-9.85859,-9.85864,-9.88545
9,-9.84405,-9.84288,-9.84293,-9.87273
10,-9.82582,-9.82543,-9.82547,-9.85859
11,-9.80741,-9.80604,-9.80608,-9.84288
12,-9.7849,-9.78449,-9.78453,-9.82543
13,-9.76215,-9.76055,-9.76058,-9.80604
14,-9.73435,-9.73395,-9.73397,-9.78449
15,-9.70626,-9.7044,-9.70441,-9.76055
16,-9.67193,-9.67156,-9.67157,-9.73395
17,-9.63724,-9.63508,-9.63507,-9.7044
18,-9.59889,-9.66874,-9.59453,-9.67111
19,-9.63358,-9.63763,-9.63366,-9.63351
20,-9.9325,-9.9324,-18.8421,-9.93915
21,-9.92553,-9.92489,-18.8254,-9.93915
22,-9.91763,-9.91655,-18.806,-9.9324
23,-9.90808,-9.90727,-18.7845,-9.92489
24,-9.89754,-9.89697,-18.7605,-9.91654
25,-9.88675,-9.88551,-18.7339,-9.90727
26,-9.87456,-9.87279,-18.7044,-9.89696
27,-9.85986,-9.85865,-18.6715,-9.8855
28,-9.84539,-9.84294,-18.6351,-9.87278
29,-9.82748,-9.82548,-18.5945,-9.85864
30,-9.80857,-9.80609,-18.5494,-9.84293
31,-9.78772,-9.78453,-18.4994,-9.82547
32,-9.7645,-9.76059,-18.4438,-9.80608
33,-9.73867,-9.73398,-18.382,-9.78453
34,-9.71179,-9.70442,-18.3133,-9.76058
35,-9.68015,-9.67158,-18.382,-9.73397
36,-9.64641,-9.63508,-18.4438,-9.70441
37,-9.60752,-9.59453,-18.4994,-9.67157
38,-9.56654,-9.63505,-9.54947,-9.63507
39,-9.59792,-9.63505,-9.5945,-9.59452
40,-9.83573,-13.2518,-9.82523,-11.905
41,-9.81544,-14.5037,-9.80604,-14.5707
42,-9.78651,-16.4265,-9.78449,-15.7428
43,-9.76327,-15.6813,-9.76055,-16.9822
44,-9.7447,-17.6222,-9.73395,-18.388
45,-9.71171,-17.8864,-9.70439,-18.3105
46,-9.69213,-17.5768,-9.67155,-17.9685
47,-9.65698,-18.0618,-9.63506,-17.3118
48,-9.62031,-18.1939,-9.59452,-18.5751
49,-9.57558,-18.164,-9.54946,-18.1502
50,-9.50732,-18.4272,-9.4994,-18.0526
51,-9.47176,-17.6125,-9.44377,-18.3679
52,-9.39704,-18.237,-9.38196,-18.1653
53,-9.34137,-18.1839,-9.31329,-18.188
54,-9.23994,-18.3286,-9.23698,-18.2794
55,-9.33734,-18.3544,-9.31329,-18.2667
56,-9.39837,-18.4685,-9.38196,-18.3248
57,-9.45276,-9.54946,-9.44377,-18.4438
58,-9.51995,-9.5945,-9.4994,-18.4994
59,-9.54989,-9.5945,-9.54945,-9.54946
60,-9.91918,-9.80602,-9.80647,-9.80714
61,-9.98161,-9.78449,-9.79849,-9.81199
62,-10.5771,-9.76055,-9.78255,-9.79837
63,-9.80482,-9.73395,-9.77889,-9.78161
64,-10.1546,-9.70439,-9.75976,-9.7605
65,-10.4736,-9.67155,-9.73363,-9.73395
66,-9.6808,-9.63506,-9.70436,-9.70439
67,-9.59702,-9.59452,-9.67154,-9.67155
68,-9.61191,-9.54947,-9.63505,-9.63506
69,-9.66723,-9.4994,-9.5945,-9.59452
70,-9.73091,-9.44378,-9.54945,-9.54946
71,-10.1295,-9.38197,-9.4994,-9.4994
72,-9.99737,-9.3133,-9.44377,-9.44377
73,-9.94807,-9.23699,-18.237,-9.38196
74,-9.61885,-9.31329,-9.15221,-9.31329
75,-9.81197,-9.3818,-9.23715,-9.23699
76,-9.50533,-9.44377,-9.3133,-9.3133
77,-9.4106,-9.4994,-9.38197,-9.38197
78,-9.47213,-9.54945,-9.44378,-9.44378
79,-9.50189,-9.54945,-9.4994,-9.4994
80,-9.79429,-9.79424,-9.7948,-9.79406
81,-9.78677,-9.7868,-9.78708,-9.78587
82,-9.77366,-9.77368,-9.7752,-9.77552
83,-9.7582,-9.75802,-9.75982,-9.76377
84,-9.73366,-9.73364,-9.73988,-9.75071
85,-9.70435,-9.70435,-9.7223,-9.71795
86,-9.67154,-9.67154,-9.70535,-9.70958
87,-9.63505,-9.63505,-9.66851,-9.66871
88,-9.59451,-9.5945,-9.64477,-9.6489
89,-9.54945,-9.54945,-9.62474,-9.62083
90,-9.4994,-9.4994,-9.59008,-9.58556
91,-9.44666,-9.44378,-9.52676,-9.50299
92,-9.38197,-18.2101,-9.49906,-9.49928
93,-9.16033,-9.1522,-17.6478,-9.42825
94,-9.19287,-9.23698,-9.058,-18.237
95,-9.24343,-9.30262,-9.15221,-9.15933
96,-9.30472,-9.38196,-9.23699,-9.23699
97,-9.37038,-9.44377,-9.3133,-9.3133
98,-9.41985,-9.4994,-9.38197,-9.38197
99,-9.46107,-9.4994,-9.44378,-9.44378
100,-9.78723,-9.78719,-9.78851,-9.78864
101,-9.77988,-9.78081,-9.78158,-9.78227
102,-9.77088,-9.77071,-9.77206,-9.77117
103,-9.75824,-9.75798,-9.75861,-9.75706
104,-9.74265,-9.74177,-9.74388,-9.74329
105,-9.72235,-9.72237,-9.72494,-9.72302
106,-9.69755,-9.69789,-9.70134,-9.70466
107,-9.66832,-9.66809,-9.67194,-9.68041
108,-9.63362,-9.63363,-9.64761,-9.63967
109,-9.59422,-9.5942,-9.62064,-9.59912
110,-9.54943,-9.54943,-9.56858,-9.57198
111,-9.4994,-9.4994,-9.54089,-9.53466
112,-9.44378,-18.1241,-9.54439,-9.54695
113,-9.56814,-9.05799,-18.0579,-9.49939
114,-9.1141,-9.1522,-8.95333,-18.1522
115,-9.18571,-9.23698,-17.837,-9.058
116,-9.26249,-9.3133,-17.7078,-9.15221
117,-9.32354,-9.38196,-17.5642,-9.23699
118,-9.38075,-9.44378,-17.4047,-9.3133
119,-9.41787,-9.44377,-17.2264,-9.38197
120,-9.78601,-9.78547,-9.784,-9.78545
121,-9.78061,-9.78082,-9.78013,-9.78072
122,-9.77222,-9.77292,-9.77344,-9.77191
123,-9.76106,-9.76195,-9.76181,-9.76309
124,-9.74974,-9.74793,-9.74846,-9.75006
125,-9.73192,-9.7312,-9.73431,-9.73682
126,-9.71357,-9.71255,-9.71332,-9.71204
127,-9.69024,-9.68928,-9.69229,-9.69726
128,-9.6628,-9.66231,-9.66674,-9.67145
129,-9.63108,-9.63105,-9.63215,-9.63592
130,-9.59346,-9.59339,-9.59816,-9.60498
131,-9.54943,-9.54943,-9.58359,-9.56808
132,-9.4994,-17.9551,-9.59209,-9.59184
133,-9.87177,-8.95333,-17.9527,-9.54946
134,-9.02072,-17.837,-8.83703,-18.058
135,-8.73357,-17.7078,-8.7078,-8.95333
136,-8.57908,-17.564,-8.56422,-17.8368
137,-8.47247,-17.4042,-8.40468,-17.7073
138,-8.30665,-17.2271,-8.22742,-17.5612
139,-8.16592,-12.5796,-8.03047,-10.2109
140,-9.78633,-9.78769,-9.78796,-9.78601
141,-9.78414,-9.78233,-9.78365,-9.78423
142,-9.7756,-9.77665,-9.77623,-9.77609
143,-9.76662,-9.76648,-9.76844,-9.76575
144,-9.75554,-9.75467,-9.75718,-9.75417
145,-9.74136,-9.7399,-9.74335,-9.74285
146,-9.72535,-9.72364,-9.72616,-9.72483
147,-9.70535,-9.70532,-9.70784,-9.70939
148,-9.68454,-9.68376,-9.68939,-9.68732
149,-9.65935,-9.6585,-9.66464,-9.66564
150,-9.63007,-9.62969,-9.63438,-9.63165
151,-9.59418,-9.59417,-9.60625,-9.60783
